id,target
1017,no
1018,no
1019,no
1020,no
1021,no
1022,no
1023,no
1024,no
1025,yes
1026,no
1027,no
1028,no
1029,no
1030,no
1031,yes
1032,no
1033,no
1034,no
1035,no
1036,yes
1037,no
1038,no
1039,no
1040,yes
1041,yes
1042,no
1043,no
1044,no
1045,yes
1046,no
1047,no
1048,no
1049,no
1050,yes
1051,yes
1052,yes
1053,no
1054,no
1055,yes
1056,no
1057,yes
1058,no
1059,no
1060,no
1061,no
1062,no
1063,no
1064,no
1065,no
1066,no
1067,yes
1068,no
1069,yes
1070,no
1071,no
1072,no
1073,no
1074,yes
1075,yes
1076,no
1077,no
1078,yes
1079,no
1080,no
1081,no
1082,yes
1083,no
1084,no
1085,no
1086,yes
1087,no
1088,no
1089,yes
1090,yes
1091,no
1092,no
1093,no
1094,no
1095,no
1096,no
1097,yes
1098,no
1099,no
1100,no
1101,no
1102,yes
1103,no
1104,no
1105,yes
1106,no
1107,no
1108,no
1109,no
1110,yes
1111,yes
1112,yes
1113,yes
1114,no
1115,no
1116,no
1117,no
1118,yes
1119,yes
1120,no
1121,no
1122,yes
1123,no
1124,no
1125,yes
1126,no
1127,yes
1128,no
1129,no
1130,no
1131,yes
1132,yes
1133,no
1134,no
1135,no
1136,no
1137,no
1138,no
1139,no
1140,yes
1141,yes
1142,no
1143,no
1144,no
1145,no
1146,no
1147,no
1148,no
1149,no
1150,no
1151,yes
1152,no
1153,yes
1154,yes
1155,no
1156,no
1157,yes
1158,no
1159,no
1160,no
1161,no
1162,no
1163,no
1164,no
1165,no
1166,no
1167,no
1168,no
1169,yes
1170,yes
1171,no
1172,no
1173,no
1174,no
1175,no
1176,no
1177,no
1178,no
1179,no
1180,no
1181,yes
1182,yes
1183,no
1184,yes
1185,no
1186,no
1187,yes
1188,no
1189,no
1190,yes
1191,no
1192,no
1193,no
1194,no
1195,no
1196,no
1197,no
1198,no
1199,yes
1200,no
1201,no
1202,yes
1203,no
1204,yes
1205,no
1206,yes
1207,no
1208,no
1209,no
1210,no
1211,yes
1212,no
1213,no
1214,yes
1215,no
1216,no
1217,no
1218,yes
1219,no
1220,no
1221,yes
1222,yes
1223,no
1224,no
1225,no
1226,yes
1227,yes
1228,no
1229,yes
1230,no
1231,no
1232,no
1233,no
1234,no
1235,no
1236,yes
1237,yes
1238,yes
1239,no
1240,yes
1241,yes
1242,no
1243,no
1244,no
1245,no
1246,no
1247,no
1248,no
1249,yes
1250,no
1251,no
1252,no
1253,no
1254,yes
1255,no
1256,no
1257,no
1258,no
1259,no
1260,no
1261,yes
1262,no
1263,yes
1264,no
1265,no
1266,yes
1267,no
1268,yes
1269,no
1270,yes
1271,no
1272,no
1273,yes
1274,no
1275,no
1276,no
1277,yes
1278,no
1279,no
1280,no
1281,yes
1282,no
1283,no
1284,no
1285,no
1286,no
1287,no
1288,no
1289,yes
1290,yes
1291,no
1292,no
1293,no
1294,yes
1295,no
1296,yes
1297,no
1298,no
1299,no
1300,no
1301,no
1302,no
1303,no
1304,no
1305,no
1306,no
1307,no
1308,no
1309,no
1310,no
1311,no
1312,no
1313,no
1314,yes
1315,no
1316,no
1317,no
1318,no
1319,no
1320,yes
1321,no
1322,no
1323,yes
1324,no
1325,no
1326,yes
1327,no
1328,no
1329,no
1330,yes
1331,yes
1332,no
1333,no
1334,no
1335,no
1336,yes
1337,no
1338,no
1339,no
1340,yes
1341,no
1342,no
1343,yes
1344,no
1345,yes
1346,yes
1347,no
1348,no
1349,no
1350,no
1351,no
1352,no
1353,no
1354,yes
1355,no
1356,no
1357,no
1358,no
1359,yes
1360,yes
1361,no
1362,no
1363,yes
1364,yes
1365,no
1366,yes
1367,yes
1368,no
1369,no
1370,no
1371,no
1372,no
1373,no
1374,no
1375,no
1376,yes
1377,no
1378,yes
1379,yes
1380,yes
1381,no
1382,no
1383,no
1384,yes
1385,no
1386,no
1387,yes
1388,no
1389,yes
1390,no
1391,no
1392,no
1393,no
1394,no
1395,no
1396,no
1397,no
1398,no
1399,yes
1400,yes
1401,no
1402,yes
1403,no
1404,no
1405,no
1406,no
1407,no
1408,no
1409,yes
1410,no
1411,no
1412,yes
1413,yes
1414,no
1415,no
1416,no
1417,no
1418,no
1419,no
1420,no
1421,no
1422,no
1423,no
1424,no
1425,yes
1426,no
1427,no
1428,yes
1429,yes
1430,no
1431,no
1432,no
1433,no
1434,no
1435,no
1436,no
1437,yes
1438,no
1439,no
1440,no
1441,no
1442,yes
1443,yes
1444,no
1445,no
1446,no
1447,yes
1448,yes
1449,yes
1450,yes
1451,no
1452,no
1453,no
1454,no
1455,no
1456,yes
1457,no
1458,no
1459,yes
1460,yes
1461,no
1462,no
1463,no
1464,yes
1465,no
1466,no
1467,no
1468,no
1469,no
1470,no
1471,no
1472,no
1473,no
1474,no
1475,no
1476,no
1477,yes
1478,yes
1479,no
1480,no
1481,no
1482,no
1483,yes
1484,no
1485,no
1486,yes
1487,no
1488,yes
1489,no
1490,no
1491,no
1492,no
1493,no
1494,no
1495,no
1496,yes
1497,yes
1498,no
1499,yes
1500,no
1501,no
1502,no
1503,no
1504,yes
1505,no
1506,yes
1507,no
1508,yes
1509,no
1510,no
1511,no
1512,no
1513,yes
1514,no
1515,no
1516,no
1517,no
1518,no
1519,no
1520,no
1521,no
1522,no
1523,no
1524,no
1525,no
1526,yes
1527,no
1528,no
1529,no
1530,no
1531,no
1532,no
1533,no
1534,no
1535,no
1536,yes
1537,no
1538,yes
1539,no
1540,no
1541,no
1542,no
1543,no
1544,no
1545,no
1546,no
1547,no
1548,no
1549,no
1550,no
1551,no
1552,no
1553,no
1554,no
1555,no
1556,yes
1557,yes
1558,yes
1559,no
1560,yes
1561,no
1562,no
1563,yes
1564,no
1565,yes
1566,yes
1567,no
1568,no
1569,no
1570,no
1571,no
1572,no
1573,no
1574,no
1575,no
1576,yes
1577,no
1578,no
1579,no
1580,no
1581,no
1582,no
1583,no
1584,no
1585,no
1586,no
1587,no
1588,no
1589,no
1590,yes
1591,no
1592,yes
1593,no
1594,no
1595,no
1596,no
1597,no
1598,no
1599,no
1600,yes
1601,no
1602,no
1603,no
1604,no
1605,no
1606,no
1607,no
1608,no
1609,no
1610,no
1611,no
1612,no
1613,yes
1614,no
1615,yes
1616,no
1617,no
1618,no
1619,no
1620,yes
1621,no
1622,yes
1623,no
1624,no
1625,no
1626,no
1627,no
1628,no
1629,yes
1630,no
1631,yes
1632,no
1633,no
1634,no
1635,no
1636,no
1637,no
1638,no
1639,no
1640,no
1641,no
1642,no
1643,no
1644,no
1645,no
1646,no
1647,no
1648,no
1649,no
1650,no
1651,no
1652,no
1653,no
1654,yes
1655,yes
1656,yes
1657,no
1658,no
1659,no
1660,no
1661,no
1662,no
1663,no
1664,no
1665,no
1666,no
1667,yes
1668,no
1669,no
1670,no
1671,yes
1672,no
1673,yes
1674,no
1675,yes
1676,yes
1677,no
1678,no
1679,yes
1680,yes
1681,no
1682,no
1683,no
1684,no
1685,no
1686,no
1687,no
1688,no
1689,no
1690,no
1691,no
1692,yes
1693,no
1694,no
1695,no
1696,no
1697,no
1698,no
1699,yes
1700,no
1701,no
1702,no
1703,no
1704,no
1705,yes
1706,yes
1707,no
1708,yes
1709,yes
1710,no
1711,no
1712,no
1713,yes
1714,no
1715,no
1716,yes
1717,no
1718,no
1719,yes
1720,yes
1721,no
1722,no
1723,no
1724,no
1725,no
1726,no
1727,no
1728,yes
1729,no
1730,no
1731,yes
1732,no
1733,no
1734,no
1735,no
1736,no
1737,no
1738,no
1739,no
1740,yes
1741,no
1742,no
1743,no
1744,no
1745,no
1746,yes
1747,no
1748,yes
1749,no
1750,no
1751,no
1752,no
1753,no
1754,no
1755,no
1756,no
1757,no
1758,yes
1759,yes
1760,no
1761,no
1762,no
1763,no
1764,no
1765,yes
1766,no
1767,no
1768,no
1769,yes
1770,no
1771,no
1772,no
1773,no
1774,no
1775,no
1776,no
1777,no
1778,no
1779,no
1780,no
1781,no
1782,no
1783,no
1784,no
1785,yes
1786,no
1787,no
1788,no
1789,no
1790,no
1791,no
1792,no
1793,no
1794,no
1795,yes
1796,no
1797,no
1798,yes
1799,no
1800,yes
1801,no
1802,no
1803,no
1804,yes
1805,no
1806,no
1807,no
1808,yes
1809,no
1810,no
1811,no
1812,no
1813,no
1814,yes
1815,no
1816,no
1817,no
1818,no
1819,yes
1820,no
1821,yes
1822,yes
1823,no
1824,yes
1825,no
1826,no
1827,no
1828,no
1829,yes
1830,yes
1831,yes
1832,no
1833,no
1834,no
1835,no
1836,no
1837,no
1838,yes
1839,no
1840,yes
1841,no
1842,no
1843,no
1844,yes
1845,no
1846,yes
1847,no
1848,yes
1849,no
1850,no
1851,no
1852,no
1853,no
1854,no
1855,no
1856,no
1857,no
1858,no
1859,no
1860,no
1861,no
1862,yes
1863,no
1864,no
1865,no
1866,no
1867,no
1868,yes
1869,no
1870,no
1871,no
1872,no
1873,no
1874,yes
1875,yes
1876,no
1877,no
1878,no
1879,no
1880,no
1881,no
1882,yes
1883,no
1884,yes
1885,no
1886,no
1887,no
1888,no
1889,no
1890,yes
1891,no
1892,yes
1893,no
1894,no
1895,no
1896,yes
1897,no
1898,no
1899,no
1900,yes
1901,no
1902,yes
1903,no
1904,yes
1905,no
1906,no
1907,yes
1908,no
1909,no
1910,yes
1911,no
1912,no
1913,no
1914,no
1915,yes
1916,yes
1917,no
1918,no
1919,no
1920,yes
1921,no
1922,no
1923,no
1924,yes
1925,no
1926,no
1927,yes
1928,no
1929,no
1930,no
1931,yes
1932,yes
1933,yes
1934,no
1935,no
1936,no
1937,yes
1938,no
1939,no
1940,no
1941,no
1942,no
1943,no
1944,no
1945,yes
1946,yes
1947,no
1948,no
1949,no
1950,yes
1951,no
1952,no
1953,no
1954,no
1955,no
1956,no
1957,no
1958,no
1959,no
1960,yes
1961,no
1962,no
1963,no
1964,no
1965,no
1966,no
1967,yes
1968,no
1969,no
1970,yes
1971,no
1972,yes
1973,no
1974,no
1975,no
1976,yes
1977,no
1978,yes
1979,no
1980,yes
1981,no
1982,no
1983,no
1984,no
1985,no
1986,no
1987,no
1988,no
1989,no
1990,no
1991,no
1992,no
1993,no
1994,no
1995,no
1996,no
1997,no
1998,no
1999,no
2000,no
2001,no
2002,no
2003,no
2004,yes
2005,no
2006,no
2007,no
2008,yes
2009,yes
2010,no
2011,no
2012,no
2013,no
2014,no
2015,yes
2016,yes
2017,no
2018,no
2019,no
2020,no
2021,no
2022,yes
2023,no
2024,no
2025,no
2026,no
2027,no
2028,no
2029,no
2030,no
2031,yes
2032,no
2033,no
2034,no
2035,no
2036,no
2037,no
2038,yes
2039,no
2040,no
2041,yes
2042,no
2043,no
2044,yes
2045,yes
2046,no
2047,yes
2048,no
2049,yes
2050,no
2051,no
2052,no
2053,no
2054,no
2055,no
2056,no
2057,no
2058,no
2059,no
2060,no
2061,no
2062,no
2063,yes
2064,no
2065,no
2066,no
2067,no
2068,no
2069,no
2070,no
2071,yes
2072,no
2073,no
2074,no
2075,no
2076,no
2077,yes
2078,yes
2079,no
2080,no
2081,yes
2082,yes
2083,no
2084,yes
2085,no
2086,no
2087,yes
2088,no
2089,no
2090,yes
2091,no
2092,no
2093,no
2094,no
2095,no
2096,no
2097,no
2098,no
2099,yes
2100,no
2101,yes
2102,no
2103,no
2104,no
2105,no
2106,no
2107,no
2108,no
2109,yes
2110,no
2111,no
2112,no
2113,no
2114,yes
2115,no
2116,no
2117,no
2118,no
2119,no
2120,no
2121,yes
2122,no
2123,no
2124,no
2125,no
2126,no
2127,no
2128,no
2129,yes
2130,no
2131,no
2132,no
2133,no
2134,yes
2135,no
2136,no
2137,no
2138,no
2139,no
2140,no
2141,no
2142,yes
2143,no
2144,yes
2145,no
2146,no
2147,no
2148,yes
2149,no
2150,yes
2151,yes
2152,no
2153,yes
2154,no
2155,no
2156,no
2157,no
2158,no
2159,no
2160,no
2161,no
2162,no
2163,no
2164,no
2165,no
2166,no
2167,yes
2168,yes
2169,yes
2170,no
2171,yes
2172,yes
2173,no
2174,no
2175,no
2176,no
2177,no
2178,no
2179,no
2180,no
2181,yes
2182,no
2183,yes
2184,no
2185,no
2186,yes
2187,no
2188,no
2189,yes
2190,no
2191,no
2192,no
2193,no
2194,no
2195,no
2196,no
2197,yes
2198,no
2199,yes
2200,yes
2201,no
2202,yes
2203,no
2204,no
2205,no
2206,no
2207,no
2208,no
2209,no
2210,no
2211,no
2212,no
2213,no
2214,no
2215,no
2216,yes
2217,no
2218,yes
2219,no
2220,yes
2221,no
2222,yes
2223,no
2224,no
2225,yes
2226,no
2227,no
2228,no
2229,no
2230,no
2231,no
2232,yes
2233,yes
2234,no
2235,yes
2236,no
2237,no
2238,no
2239,no
2240,yes
2241,no
2242,no
2243,yes
2244,no
2245,yes
2246,yes
2247,no
2248,no
2249,no
2250,no
2251,yes
2252,no
2253,no
2254,no
2255,no
2256,no
2257,no
2258,no
2259,no
2260,yes
2261,no
2262,no
2263,no
2264,no
2265,no
2266,yes
2267,yes
2268,no
2269,no
2270,yes
2271,no
2272,no
2273,no
2274,yes
2275,yes
2276,no
2277,no
2278,yes
2279,no
2280,yes
2281,no
2282,no
2283,no
2284,no
2285,yes
2286,yes
2287,no
2288,no
2289,no
2290,yes
2291,yes
2292,no
2293,yes
2294,yes
2295,no
2296,no
2297,yes
2298,yes
2299,no
2300,no
2301,no
2302,no
2303,no
2304,no
2305,yes
2306,yes
2307,no
2308,no
2309,no
2310,yes
2311,no
2312,no
2313,no
2314,no
2315,no
2316,yes
2317,no
2318,no
2319,no
2320,yes
2321,no
2322,no
2323,no
2324,yes
2325,no
2326,no
2327,no
2328,yes
2329,yes
2330,yes
2331,no
2332,no
2333,no
2334,yes
2335,no
2336,yes
2337,no
2338,no
2339,no
2340,yes
2341,yes
2342,no
2343,no
2344,no
2345,no
2346,no
2347,no
2348,no
2349,no
2350,no
2351,yes
2352,no
2353,no
2354,no
2355,yes
2356,no
2357,yes
2358,no
2359,yes
2360,no
2361,no
2362,no
2363,no
2364,no
2365,no
2366,yes
2367,no
2368,yes
2369,no
2370,no
2371,no
2372,yes
2373,yes
2374,no
2375,no
2376,no
2377,no
2378,no
2379,no
2380,no
2381,no
2382,no
2383,no
2384,no
2385,no
2386,no
2387,no
2388,no
2389,no
2390,yes
2391,no
2392,no
2393,no
2394,no
2395,no
2396,yes
2397,no
2398,no
2399,no
2400,no
2401,yes
2402,yes
2403,no
2404,no
2405,no
2406,no
2407,yes
2408,no
2409,yes
2410,no
2411,no
2412,no
2413,no
2414,no
2415,no
2416,no
2417,no
2418,no
2419,no
2420,no
2421,no
2422,no
2423,yes
2424,yes
2425,yes
2426,no
2427,yes
2428,no
2429,yes
2430,no
2431,no
2432,no
2433,no
2434,no
2435,no
2436,no
2437,yes
2438,yes
2439,yes
2440,no
2441,yes
2442,no
2443,no
2444,no
2445,no
2446,no
2447,no
2448,no
2449,no
2450,no
2451,no
2452,no
2453,no
2454,yes
2455,no
2456,no
2457,no
2458,yes
2459,no
2460,yes
2461,no
2462,no
2463,no
2464,no
2465,no
2466,yes
2467,no
2468,no
2469,no
2470,no
2471,yes
2472,yes
2473,no
2474,yes
2475,no
2476,no
2477,no
2478,no
2479,no
2480,yes
2481,no
2482,no
2483,yes
2484,no
2485,no
2486,no
2487,no
2488,no
2489,no
2490,no
2491,yes
2492,no
2493,no
2494,no
2495,no
2496,no
2497,no
2498,no
2499,no
2500,no
2501,no
2502,no
2503,no
2504,no
2505,no
2506,no
2507,no
2508,no
2509,yes
2510,no
2511,no
2512,no
2513,no
2514,no
2515,no
2516,no
2517,yes
2518,no
2519,no
2520,no
2521,no
2522,no
2523,no
2524,yes
2525,yes
2526,no
2527,no
2528,no
2529,yes
2530,yes
2531,no
2532,no
2533,no
2534,yes
2535,no
2536,no
2537,no
2538,no
2539,no
2540,no
2541,no
2542,no
2543,yes
2544,no
2545,no
2546,no
2547,no
2548,no
2549,yes
2550,no
2551,no
2552,yes
2553,no
2554,yes
2555,no
2556,no
2557,no
2558,no
2559,no
2560,no
2561,no
2562,no
2563,yes
2564,no
2565,yes
2566,no
2567,no
2568,no
2569,no
2570,no
2571,no
2572,no
2573,no
2574,yes
2575,no
2576,yes
2577,no
2578,no
2579,no
2580,no
2581,yes
2582,no
2583,yes
2584,no
2585,yes
2586,no
2587,no
2588,no
2589,no
2590,no
2591,no
2592,yes
2593,no
2594,no
2595,yes
2596,no
2597,no
2598,no
2599,yes
2600,no
2601,no
2602,no
2603,no
2604,no
2605,no
2606,yes
2607,no
2608,no
2609,no
2610,no
2611,no
2612,no
2613,no
2614,no
2615,no
2616,no
2617,no
2618,yes
2619,yes
2620,yes
2621,yes
2622,no
2623,no
2624,no
2625,yes
2626,yes
2627,no
2628,yes
2629,no
2630,no
2631,no
2632,no
2633,no
2634,no
2635,yes
2636,no
2637,no
2638,no
2639,yes
2640,yes
2641,yes
2642,no
2643,no
2644,no
2645,no
2646,no
2647,no
2648,no
2649,no
2650,no
2651,no
2652,yes
2653,no
2654,no
2655,no
2656,no
2657,no
2658,no
2659,no
2660,no
2661,yes
2662,no
2663,no
2664,yes
2665,no
2666,no
2667,no
2668,no
2669,yes
2670,yes
2671,no
2672,no
2673,yes
2674,yes
2675,no
2676,yes
2677,yes
2678,no
2679,no
2680,no
2681,no
2682,no
2683,no
2684,no
2685,no
2686,no
2687,no
2688,yes
2689,no
2690,yes
2691,no
2692,no
2693,no
2694,yes
2695,no
2696,no
2697,no
2698,no
2699,yes
2700,no
2701,no
2702,no
2703,no
2704,no
2705,no
2706,no
2707,no
2708,yes
2709,no
2710,no
2711,yes
2712,no
2713,no
2714,no
2715,no
2716,yes
2717,no
2718,no
2719,no
2720,yes
2721,no
2722,no
2723,no
2724,yes
2725,no
2726,no
2727,no
2728,no
2729,yes
2730,no
2731,no
2732,yes
2733,no
2734,no
2735,no
2736,yes
2737,no
2738,yes
2739,no
2740,no
2741,no
2742,yes
2743,no
2744,no
2745,no
2746,no
2747,no
2748,no
2749,yes
2750,yes
2751,no
2752,no
2753,yes
2754,no
2755,no
2756,no
2757,yes
2758,no
2759,no
2760,no
2761,no
2762,yes
2763,no
2764,no
2765,yes
2766,yes
2767,no
2768,yes
2769,no
2770,no
2771,no
2772,no
2773,no
2774,no
2775,no
2776,yes
2777,no
2778,no
2779,no
2780,no
2781,no
2782,no
2783,yes
2784,no
2785,no
2786,no
2787,yes
2788,no
2789,no
2790,no
2791,no
2792,no
2793,no
2794,yes
2795,no
2796,no
2797,no
2798,yes
2799,no
2800,no
2801,no
2802,no
2803,no
2804,no
2805,no
2806,no
2807,yes
2808,no
2809,yes
2810,no
2811,no
2812,yes
2813,no
2814,no
2815,yes
2816,no
2817,no
2818,yes
2819,no
2820,no
2821,no
2822,yes
2823,no
2824,no
2825,yes
2826,yes
2827,no
2828,no
2829,no
2830,no
2831,no
2832,no
2833,yes
2834,no
2835,no
2836,no
2837,no
2838,no
2839,no
2840,yes
2841,no
2842,no
2843,no
2844,no
2845,no
2846,no
2847,no
2848,no
2849,no
2850,no
2851,yes
2852,no
2853,no
2854,no
2855,no
2856,no
2857,no
2858,no
2859,no
2860,yes
