id,target
236,no
237,no
238,yes
239,yes
240,no
241,yes
242,no
243,yes
244,yes
245,yes
246,yes
247,yes
248,yes
249,no
250,yes
251,yes
252,no
253,yes
254,yes
255,yes
256,yes
257,no
258,yes
259,yes
260,yes
261,yes
262,yes
263,yes
264,yes
265,no
266,yes
267,yes
268,no
269,yes
270,yes
271,yes
272,yes
273,no
274,no
275,yes
276,yes
277,yes
278,no
279,yes
280,yes
281,yes
282,yes
283,yes
284,yes
285,yes
286,yes
287,yes
288,yes
289,no
290,yes
291,no
292,yes
293,yes
294,yes
295,no
296,yes
297,yes
298,yes
299,yes
300,yes
301,no
302,no
303,yes
304,no
305,yes
306,yes
307,no
308,no
309,yes
310,yes
311,yes
312,yes
313,no
314,yes
315,no
316,yes
317,yes
318,yes
319,yes
320,no
321,no
322,yes
323,yes
324,yes
325,yes
326,yes
327,yes
328,yes
329,yes
330,yes
331,no
332,no
333,no
334,no
335,no
336,yes
337,no
338,yes
339,yes
340,yes
341,yes
342,yes
343,yes
344,yes
345,yes
346,yes
347,yes
348,yes
349,no
350,yes
351,no
352,yes
353,no
354,yes
355,no
356,yes
357,no
358,yes
359,no
360,yes
361,yes
362,yes
363,yes
364,no
365,yes
366,yes
367,yes
368,no
369,yes
370,yes
371,yes
372,yes
373,yes
374,no
375,no
376,yes
377,yes
378,no
379,yes
380,yes
381,no
382,yes
383,yes
384,yes
385,yes
386,yes
387,yes
388,yes
389,yes
390,yes
391,yes
392,yes
393,yes
394,yes
395,yes
396,yes
397,yes
398,no
399,yes
400,yes
401,yes
402,no
403,yes
404,yes
405,no
406,yes
407,yes
408,yes
409,no
410,yes
411,yes
412,no
413,yes
414,no
415,yes
416,no
417,yes
418,yes
419,no
420,yes
421,yes
422,yes
423,yes
424,no
425,yes
426,yes
427,yes
428,yes
429,no
430,yes
431,no
432,yes
433,yes
434,yes
435,no
436,yes
437,yes
438,yes
439,no
440,yes
441,yes
442,yes
443,no
444,no
445,yes
446,no
447,yes
448,yes
449,no
450,yes
451,yes
452,yes
453,yes
454,no
455,yes
456,yes
457,no
458,yes
459,yes
460,yes
461,yes
462,yes
463,yes
464,yes
465,yes
466,no
467,yes
468,yes
469,yes
470,no
471,no
472,no
473,yes
474,no
475,no
476,yes
477,yes
478,yes
479,yes
480,yes
481,yes
482,yes
483,yes
484,yes
485,no
486,yes
487,yes
488,yes
489,yes
490,yes
491,no
492,yes
493,yes
494,yes
495,no
496,no
497,yes
498,yes
499,yes
500,no
501,yes
502,yes
503,no
504,no
505,no
506,yes
507,no
508,yes
509,yes
510,no
511,yes
512,yes
513,yes
514,yes
515,yes
516,yes
517,no
518,yes
519,yes
520,yes
521,no
522,no
523,yes
524,yes
525,yes
526,yes
527,yes
528,no
529,yes
530,yes
531,no
532,yes
533,yes
534,yes
535,no
536,yes
537,yes
538,no
539,yes
540,no
541,yes
542,no
543,no
544,yes
545,no
546,yes
547,yes
548,no
549,yes
550,yes
551,yes
552,no
553,yes
554,yes
555,no
556,no
557,no
558,no
559,no
560,yes
561,no
562,yes
563,no
564,yes
565,yes
566,no
567,yes
568,yes
569,no
570,no
571,yes
572,yes
573,yes
574,yes
575,yes
576,yes
577,yes
578,no
579,yes
580,no
581,yes
582,yes
583,no
584,yes
585,no
586,yes
587,yes
588,no
589,no
590,yes
591,yes
592,yes
593,no
594,no
595,no
596,no
597,no
598,no
599,yes
600,yes
601,no
602,no
603,no
604,yes
605,yes
606,yes
607,no
608,yes
609,yes
610,no
611,no
612,yes
613,yes
614,no
615,yes
616,yes
617,yes
618,no
619,yes
620,yes
621,no
622,no
623,yes
624,no
625,yes
626,yes
627,no
628,yes
629,yes
630,yes
631,no
632,yes
633,no
634,no
635,yes
636,yes
637,yes
638,yes
639,no
640,no
641,yes
642,no
643,yes
644,yes
645,no
646,yes
647,no
648,no
649,no
650,yes
651,no
652,no
653,no
654,yes
655,yes
656,no
657,yes
658,yes
659,yes
660,yes
661,no
662,yes
663,yes
664,yes
665,yes
666,yes
667,yes
668,no
669,yes
670,yes
671,yes
672,yes
673,yes
674,no
675,yes
676,yes
677,no
678,yes
679,yes
680,yes
681,yes
682,yes
683,yes
684,yes
685,yes
686,yes
687,yes
688,yes
689,yes
690,yes
691,yes
692,yes
693,yes
694,yes
695,yes
696,yes
697,yes
698,yes
699,yes
700,no
701,no
702,yes
703,yes
704,yes
705,yes
706,no
707,no
708,yes
709,yes
710,yes
711,no
712,yes
713,yes
714,no
715,yes
716,yes
717,yes
718,yes
719,yes
720,no
721,no
722,no
723,yes
724,no
725,yes
726,yes
727,no
728,no
729,yes
730,yes
731,no
732,yes
733,yes
734,yes
735,yes
736,no
737,yes
738,yes
739,no
740,yes
741,yes
742,yes
743,yes
744,yes
745,yes
746,yes
747,no
748,yes
749,yes
750,yes
751,no
752,yes
753,yes
754,no
755,no
756,yes
757,no
758,yes
759,no
760,yes
761,no
762,yes
763,no
764,yes
765,yes
766,no
767,yes
768,yes
769,yes
770,yes
771,no
772,yes
773,yes
774,yes
775,no
776,yes
777,yes
778,yes
779,yes
780,no
781,yes
782,yes
783,no
784,yes
785,yes
786,yes
787,yes
788,no
789,no
790,no
791,yes
792,yes
793,yes
794,yes
795,yes
796,no
797,yes
798,yes
799,yes
800,yes
801,yes
802,yes
803,yes
804,yes
805,no
806,yes
807,yes
808,yes
809,no
810,yes
811,yes
812,no
813,no
814,no
815,yes
816,yes
817,yes
818,yes
819,no
820,yes
821,yes
822,no
823,yes
824,yes
825,yes
826,no
827,no
828,no
829,yes
830,yes
831,no
832,no
833,yes
834,no
835,no
836,yes
837,yes
838,yes
839,yes
840,no
841,yes
842,no
843,yes
844,yes
845,yes
846,no
847,yes
848,yes
849,no
850,no
851,yes
852,yes
853,no
854,yes
855,yes
856,yes
857,yes
858,no
859,yes
860,yes
861,no
862,no
863,yes
864,no
865,yes
866,yes
867,yes
868,yes
869,yes
870,yes
871,yes
872,yes
873,yes
874,yes
875,yes
876,yes
877,yes
878,no
879,yes
880,yes
881,yes
882,yes
883,yes
884,no
885,no
886,yes
887,no
888,yes
889,yes
890,yes
891,yes
892,yes
893,yes
894,yes
895,yes
896,yes
897,yes
898,yes
899,no
900,no
901,yes
902,yes
903,yes
904,yes
905,yes
906,yes
907,yes
908,yes
909,yes
910,yes
911,no
912,yes
913,yes
914,no
915,no
916,yes
917,no
918,no
919,no
920,yes
921,yes
922,no
923,yes
924,no
925,no
926,yes
927,no
928,yes
929,yes
930,yes
931,no
932,yes
933,yes
934,yes
935,no
936,no
937,yes
938,no
939,yes
940,yes
941,yes
942,yes
943,yes
944,yes
945,yes
946,no
947,yes
948,no
949,no
950,yes
951,no
952,no
953,no
954,yes
955,yes
956,yes
957,yes
958,no
959,yes
960,yes
961,yes
962,yes
963,no
964,yes
965,yes
966,no
967,yes
968,yes
969,yes
970,yes
971,yes
972,no
973,no
974,yes
975,yes
976,yes
977,yes
978,no
979,no
980,no
981,no
982,yes
983,no
984,yes
985,yes
986,yes
987,yes
988,yes
989,yes
990,yes
991,yes
992,yes
993,yes
994,yes
995,yes
996,yes
997,yes
998,no
999,yes
